"MB858744    ","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2016/09", 000001222.34
"MB858744    ","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2016/10", 000001604.78
"MB858744    ","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2016/11", 000002047.78
"MB858744    ","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2016/12", 000002198.80
"MB858744    ","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2017/02", 000003102.10
"MB190122    ","OLIVE GARDEN OF TEXAS #1065   ","3210 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2017/02", 000001462.27
"MB457521    ","OUTBACK STEAKHOUSE            ","4142 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2017/02", 000001990.23
"NE162922    ","PARRAMORE POST NO 57, THE AMER","302 E SOUTH 11TH ST           ","ABILENE             ","TX","79602","221","          ","2017/02", 000000662.89
"MB917558    ","PT EVENT CENTER               ","5126 BRICK RD                 ","ABILENE             ","TX","79601","221","          ","2017/02", 000000340.29
"MB888801    ","PUBLIC HAUS                   ","173 PINE ST                   ","ABILENE             ","TX","79601","221","          ","2017/01", 000000942.69
"MB859578    ","R SPORTS BAR & GRILL          ","2534 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2017/02", 000002454.81
"MB123077    ","RED LOBSTER RESTAURANT #282   ","1280 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2017/02", 000001210.42
"MB949529    ","RED ROBIN #445                ","3549 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/01", 000001582.80
"MB949529    ","RED ROBIN #445                ","3549 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/02", 000001024.09
"MB780540    ","ROSA'S CAFE & TORTILLA FACTORY","1026 N JUDGE ELY BLVD         ","ABILENE             ","TX","79601","221","          ","2017/02", 000000101.37
"MB566646    ","ROSA'S CAFE #21               ","3333 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/02", 000000189.54
"MB952841    ","SHIRTS AND SKINS BAR & GRILL/L","3525 N 6TH ST                 ","ABILENE             ","TX","79603","221","          ","2017/02", 000001822.40
"MB754782    ","SHOOTERS                      ","1021 N MOCKINGBIRD LN         ","ABILENE             ","TX","79603","221","          ","2017/01", 000001329.95
"MB882380    ","SPANKY P'S TAVERN             ","2442 S 7TH ST                 ","ABILENE             ","TX","79605","221","          ","2017/02", 000001011.96
"MB769453    ","TAMOLLY'S MEXICAN RESTAURANT O","4400 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2017/02", 000000378.81
"MB881842    ","TAYLOR COUNTY TAPHOUSE        ","4002 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/02", 000003341.62
"MB438322    ","TEXAS ROADHOUSE               ","1381 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/02", 000002884.28
"MB882685    ","THE STATION                   ","4201 N 1ST ST STE R           ","ABILENE             ","TX","79603","221","          ","2017/02", 000001050.89
"MB858286    ","THE UGLY LIME TEQUILA BAR     ","4109 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/02", 000002334.21
"MB961669    ","THE ZONE GRILL & BAR          ","4638 S 14TH ST                ","ABILENE             ","TX","79605","221","          ","2017/02", 000002307.27
"RM842809    ","TOKYO ASIA FUSION             ","1441 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/02", 000000215.13
"MB242534    ","UPSTAIRS CLUB                 ","141 1/2 OAK ST                ","ABILENE             ","TX","79602","221","          ","2017/02", 000000277.84
"MB612191    ","WAREHOUSE DEPOT COMPANY       ","357 WALNUT ST                 ","ABILENE             ","TX","79601","221","          ","2017/01", 000000153.02
"MB832269    ","WESTERN EDGE                  ","1841 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2017/02", 000002190.76
"MB962044    ","XGOLF                         ","2565 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/02", 000001700.92
"MB607243    ","304 LICENSING                 ","4250 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2017/02", 000001808.26
"RM869939    ","DON MELQUIAS MEXICAN RESTAURAN","5675 N GATE RD                ","ACTON               ","TX","76049","111","          ","2017/01", 000000189.67
"RM869939    ","DON MELQUIAS MEXICAN RESTAURAN","5675 N GATE RD                ","ACTON               ","TX","76049","111","          ","2017/02", 000000275.57
