"MB762951    ","JACK RABBIT SLIMS             ","833 US HIGHWAY 80 E           ","ABILENE             ","TX","79601","221","          ","2017/04", 000000767.61
"MB936922    ","LEGACY BAR                    ","3450 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2017/03", 000001561.16
"MB936922    ","LEGACY BAR                    ","3450 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2017/04", 000001449.67
"MB621143    ","LOGAN'S ROADHOUSE             ","3126 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2017/04", 000001581.73
"MB748531    ","LONESTAR                      ","541 ARNOLD BLVD               ","ABILENE             ","TX","79605","221","          ","2017/04", 000000750.40
"MB415595    ","LYTLE LAND & CATTLE CO        ","1150 E SOUTH 11TH ST          ","ABILENE             ","TX","79602","221","          ","2017/04", 000001965.37
"MB723936    ","MARTIN D DENSON VFW POST 6873 ","1049 VETERANS DRIVE           ","ABILENE             ","TX","79605","221","          ","2017/04", 000001561.36
"MB827443    ","MC SPORTS BAR AND TAQUERIA    ","4025 N 1ST ST                 ","ABILENE             ","TX","79603","221","          ","2017/04", 000001852.55
"MB887649    ","MIGUEL'S MEX TEX CAFE         ","3001 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/04", 000004482.76
"MB409136    ","MY PLACE                      ","5695 S 1ST ST - ROYAL INN     ","ABILENE             ","TX","79605","221","          ","2017/03", 000000798.77
"MB409136    ","MY PLACE                      ","5695 S 1ST ST - ROYAL INN     ","ABILENE             ","TX","79605","221","          ","2017/04", 000000635.42
"MB858744    ","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2017/04", 000002366.77
"MB190122    ","OLIVE GARDEN OF TEXAS #1065   ","3210 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2017/04", 000001272.26
"MB457521    ","OUTBACK STEAKHOUSE            ","4142 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2017/04", 000001778.51
"NE162922    ","PARRAMORE POST NO 57, THE AMER","302 E SOUTH 11TH ST           ","ABILENE             ","TX","79602","221","          ","2017/04", 000000644.47
"MB917558    ","PT EVENT CENTER               ","5126 BRICK RD                 ","ABILENE             ","TX","79601","221","          ","2017/04", 000000513.68
"MB888801    ","PUBLIC HAUS                   ","173 PINE ST                   ","ABILENE             ","TX","79601","221","          ","2017/03", 000001206.67
"MB859578    ","R SPORTS BAR & GRILL          ","2534 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2017/03", 000003346.85
"MB859578    ","R SPORTS BAR & GRILL          ","2534 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2017/04", 000002795.30
"MB123077    ","RED LOBSTER RESTAURANT #282   ","1280 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2017/04", 000000876.89
"MB949529    ","RED ROBIN #445                ","3549 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/04", 000000760.31
"MB780540    ","ROSA'S CAFE & TORTILLA FACTORY","1026 N JUDGE ELY BLVD         ","ABILENE             ","TX","79601","221","          ","2017/04", 000000108.54
"MB566646    ","ROSA'S CAFE #21               ","3333 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/04", 000000233.62
"MB952841    ","SHIRTS AND SKINS BAR & GRILL/L","3525 N 6TH ST                 ","ABILENE             ","TX","79603","221","          ","2017/04", 000002132.74
"MB754782    ","SHOOTERS                      ","1021 N MOCKINGBIRD LN         ","ABILENE             ","TX","79603","221","          ","2017/04", 000001236.95
"MB882380    ","SPANKY P'S TAVERN             ","2442 S 7TH ST                 ","ABILENE             ","TX","79605","221","          ","2017/04", 000000824.90
"MB769453    ","TAMOLLY'S MEXICAN RESTAURANT O","4400 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2017/04", 000000347.99
"MB881842    ","TAYLOR COUNTY TAPHOUSE        ","4002 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/03", 000003988.44
"MB881842    ","TAYLOR COUNTY TAPHOUSE        ","4002 CATCLAW DR               ","ABILENE             ","TX","79606","221","          ","2017/04", 000003821.61
"MB438322    ","TEXAS ROADHOUSE               ","1381 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/04", 000002820.96
"MB197743    ","THE SILO                      ","5477 S 7TH ST                 ","ABILENE             ","TX","79605","221","          ","2017/03", 000000000.00
"MB882685    ","THE STATION                   ","4201 N 1ST ST STE R           ","ABILENE             ","TX","79603","221","          ","2017/04", 000001158.49
"MB858286    ","THE UGLY LIME TEQUILA BAR     ","4109 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/04", 000002527.10
"MB961669    ","THE ZONE GRILL & BAR          ","4638 S 14TH ST                ","ABILENE             ","TX","79605","221","          ","2017/04", 000002170.13
"RM842809    ","TOKYO ASIA FUSION             ","1441 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/04", 000000170.85
"MB242534    ","UPSTAIRS CLUB                 ","141 1/2 OAK ST                ","ABILENE             ","TX","79602","221","          ","2017/04", 000000605.21
"MB832269    ","WESTERN EDGE                  ","1841 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2017/04", 000002161.28
"MB962044    ","XGOLF                         ","2565 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2017/04", 000001083.12
"MB607243    ","304 LICENSING                 ","4250 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2017/04", 000001952.38
"RM869939    ","DON MELQUIAS MEXICAN RESTAURAN","5675 N GATE RD                ","ACTON               ","TX","76049","111","          ","2017/04", 000000315.70
"MB562904    ","ADDISON BLUE GOOSE            ","14920 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000003106.05
"MB435278    ","ADDISON CAFE                  ","5290 BELT LINE RD STE 108     ","ADDISON             ","TX","75240","057","          ","2017/04", 000000201.33
"MB684820    ","AL-AMIR RESTAURANT            ","3885 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000002402.01
"MB886137    ","AMC THEATRES VILLAGE PARKWAY 9","5100 BELT LINE RD STE 220     ","ADDISON             ","TX","75254","057","          ","2017/04", 000001122.65
"MB935012    ","ANDIAMO ITALIAN BAR & GRILL   ","4151 BELT LINE RD STE 101     ","ADDISON             ","TX","75001","057","          ","2017/04", 000000705.17
"MB903983    ","APPENNINO DALLAS LLC          ","4985 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/04", 000003401.18
"MB875153    ","ARTHURS                       ","15175 QUORUM DR               ","ADDISON             ","TX","75001","057","          ","2017/04", 000004915.12
"MB875671    ","ASTORIA                       ","15701 QUORUM DR               ","ADDISON             ","TX","75001","057","          ","2017/04", 000000398.51
"MB780508    ","AZURE RESTAURANT & BAR        ","4080 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000002280.94
"MB773536    ","BAWARCHI SIGNATURE            ","4460 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000000000.00
"MB532081    ","BJ'S RESTAURANT & BREWHOUSE   ","4901 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000005680.46
"MB269105    ","BLUE MESA GRILL               ","14866 MONTFORT DR             ","ADDISON             ","TX","75254","057","          ","2017/04", 000003669.65
"MB447769    ","BOWLMOR DALLAS                ","3805 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000003281.05
"MB559755    ","BUFFALO WILD WINGS            ","5000 BELT LINE RD STE 100     ","ADDISON             ","TX","75254","057","          ","2017/04", 000003568.62
"MB239449    ","CABANA BEVERAGES INC          ","15120 MARSH LN                ","ADDISON             ","TX","75001","057","          ","2017/04", 000000142.50
"MB225474    ","CAFE GECKO                    ","5290 BELT LINE RD STE 118     ","ADDISON             ","TX","75240","057","          ","2017/04", 000004201.63
"MB103781    ","CANTINA LAREDO                ","4546 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/03", 000002147.55
"MB498757    ","CHAMBERLAIN FISH MARKET GRILL ","15280 ADDISON RD STE 300      ","ADDISON             ","TX","75001","057","          ","2017/04", 000004720.48
"MB238120    ","CHAMBERLAIN'S PRIME CHOP HOUSE","5330 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000011333.31
"MB167017    ","CHILI'S GRILL & BAR           ","4500 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000001873.85
"MB487140    ","CHIPOTLE MEXICAN GRILL        ","3771 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/03", 000000033.96
"MB616180    ","CHIPOTLE MEXICAN GRILL        ","5290 BELT LINE RD STE 102A    ","ADDISON             ","TX","75254","057","          ","2017/03", 000000042.34
"MB487140    ","CHIPOTLE MEXICAN GRILL        ","3771 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000000024.58
"MB616180    ","CHIPOTLE MEXICAN GRILL        ","5290 BELT LINE RD STE 102A    ","ADDISON             ","TX","75254","057","          ","2017/04", 000000041.80
"MB628134    ","CHOW THAI ADDISON             ","5290 BELT LINE RD STE 144     ","ADDISON             ","TX","75254","057","          ","2017/04", 000000155.97
"MB862309    ","CHUY'S                        ","4440 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000006618.39
"MB662271    ","CIMANA                        ","14775 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000000000.00
"MB786688    ","CINCO TACOS COCINA & TEQUILA  ","5000 BELT LINE RD STE 850     ","ADDISON             ","TX","75254","057","          ","2017/04", 000002841.93
"MB726778    ","COLONNADE EXECUTIVE LOUNGE    ","15305 DALLAS PKWY STE 125     ","ADDISON             ","TX","75001","057","          ","2017/04", 000000807.41
"MB904726    ","COURTYARD ADDISON QUORUM      ","15160 QUORUM DR               ","ADDISON             ","TX","75001","057","          ","2017/04", 000000619.75
"MB845479    ","COURTYARD BY MARRIOT          ","4165 PROTON DR                ","ADDISON             ","TX","75001","057","          ","2017/04", 000000324.34
"MB768960    ","CROWNE PLAZA HOTEL            ","14315 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000003422.36
"MB876652    ","DUKES ICE HOUSE               ","16101 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/04", 000002319.67
"MB128494    ","EL FENIX-ADDISON              ","5280 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000000878.77
"MB763385    ","ELITE CIGAR CAFE              ","4291 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000003378.14
"MB249479    ","FERRARI'S VILLA               ","14831 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000001212.90
"MB975132    ","FIESTA GUADALAJARA MEXICAN RES","14905 MIDWAY RD STE 101       ","ADDISON             ","TX","75001","057","          ","2017/03", 000000126.29
"MB840486    ","FLAVORS AUTHENTIC INDIAN CUISI","4101 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000000047.63
"MB435096    ","FOGO DE CHAO                  ","4300 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000004730.66
"MB959525    ","FUSION BISTRO LLC             ","4950 BELT LINE RD STE 190     ","ADDISON             ","TX","75254","057","          ","2017/04", 000000091.45
"MB558863    ","GENGHIS GRILL -THE MONGOLIAN F","4201 BELT LINE RD # 1         ","ADDISON             ","TX","75001","057","          ","2017/04", 000000396.23
"MB472643    ","GLORIA'S RESTURANT #4         ","5100 BELT LINE RD STE 864     ","ADDISON             ","TX","75254","057","          ","2017/04", 000021664.18
"MB850728    ","HILTON GARDEN INN - ADDISON   ","4090 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000000254.46
"MB803851    ","HOOTERS                       ","5005 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000004172.69
"MB875004    ","HOPDODDY ADDISON, LLC         ","5100 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000002253.27
"MB469378    ","HOSPITALITY INTERNATIONAL INC ","15255 QUORUM DR               ","ADDISON             ","TX","75001","057","          ","2017/04", 000000049.98
"MB206544    ","HOTEL INTER-CONTINENTAL DALLAS","15201 DALLAS PKWY             ","ADDISON             ","TX","75001","057","          ","2017/04", 000019343.30
"MB199849    ","HOUSTON'S RESTAURANT          ","5318 BELT LINE ROAD           ","ADDISON             ","TX","75240","057","          ","2017/04", 000014332.77
"MB579186    ","HUMPERDINK'S ADDISON          ","3820 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000001953.45
"MB883460    ","HYATT HOUSE - ADDISON         ","4900 EDWIN LEWIS DR           ","ADDISON             ","TX","75001","057","          ","2017/04", 000000165.42
"MB904675    ","IDA CLLAIRE                   ","5001 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000012448.39
"MB936746    ","INDIA HAAT                    ","4145 BELT LINE RD STE 218     ","ADDISON             ","TX","75001","057","          ","2017/04", 000000059.29
"MB749741    ","JAXX STEAKHOUSE               ","14925 MIDWAY RD STE 101       ","ADDISON             ","TX","75001","057","          ","2017/04", 000000950.46
"MB930051    ","JOE'S ITALIAN CAFE            ","4002 BELT LINE RD STE 100     ","ADDISON             ","TX","75001","057","          ","2017/04", 000000092.12
"MB755935    ","KENNY'S ITALIAN KITCHEN       ","5100 BELT LINE RD STE 764     ","ADDISON             ","TX","75254","057","          ","2017/04", 000003744.83
"MB609805    ","KENNY'S WOOD FIRED GRILL      ","5000 BELT LINE RD STE 775     ","ADDISON             ","TX","75254","057","          ","2017/04", 000010388.75
"MB128457    ","KOBE STEAKS                   ","5000 BELT LINE RD STE 600     ","ADDISON             ","TX","75254","057","          ","2017/04", 000002315.92
